,Gene,Sample,NormalizedCount,Subject.ID,Profile,origID,SULB,GATC.D3,Sex,IVSA,Reads,Reads.after.trim,Mapped.in.pairs,Mapped.to.total.rRNA
3704096,Ppp1r9b,ZR46G84P,133.650056293544,α-D3-63R,NAc,506,50 mg/Kg,40 MG/KG,F,F,84252684,60663108,0.7591,0.0336
3704097,Ppp1r9b,ZR44LQ82,88.2187552532473,α-D3-64N,NAc,507,50 mg/Kg,70 MG/KG,F,F,83076268,55762776,0.7543,0.0283
3704098,Ppp1r9b,ZRF2T664,122.617412211604,α-D3-65R,NAc,508,,F-O,F,F,145668368,89820068,0.7079,0.0237
3704099,Ppp1r9b,ZRRJ6232,120.194952074727,α-D3-66N,NAc,509,,SALINE,F,S,147918270,110563336,0.789,0.0417
3704100,Ppp1r9b,ZR2R67M3,162.905200395609,α-D3-67R,NAc,510,50 mg/Kg,0 MG/KG,F,F,146251852,51408586,0.7548,0.0377
3704101,Ppp1r9b,ZR34T6Q2,186.653020836715,α-D3-68N,NAc,511,50 mg/Kg,25 MG/KG,F,F,114008686,61533110,0.8218,0.0309
3704102,Ppp1r9b,ZRBA8687,115.369256028797,α-D3-69R,NAc,512,50 mg/Kg,40 MG/KG,F,F,130415548,59879270,0.7646,0.0349
3704103,Ppp1r9b,ZRMT3467,140.286396450164,α-D3-70N,NAc,513,50 mg/Kg,70 MG/KG,F,F,107055628,76792190,0.7777,0.0346
3704104,Ppp1r9b,ZRN82G88,99.0327062933294,α-D3-71R,NAc,514,,F-O,F,F,96276166,75788444,0.7679,0.0386
3704105,Ppp1r9b,ZR76H4G8,136.543728425132,α-D3-72N,NAc,515,,SALINE,F,S,96751664,73478896,0.7826,0.0315
3704106,Ppp1r9b,ZR623PU7,142.613848986466,α-D3-85R,NAc,516,,40 MG/KG w/o SULB,F,F,109838064,75420582,0.7861,0.0367
3704107,Ppp1r9b,ZR3JL628,139.718530897345,α-D3-86N,NAc,517,,40 MG/KG w/o SULB,F,F,142681934,84985532,0.7954,0.045
3704108,Ppp1r9b,ZR2T32G8,144.491663466629,α-D3-87R,NAc,518,,40 MG/KG w/o SULB,F,F,81550922,64772374,0.8175,0.0364
3704109,Ppp1r9b,ZR4L7G73,132.444293506481,α-D3-88N,NAc,519,,40 MG/KG w/o SULB,F,F,134238494,71470516,0.7884,0.0395
3704110,Ppp1r9b,ZR44664A,148.31898894678,α-D3-89R,NAc,520,,40 MG/KG w/o SULB,F,F,111823176,89688284,0.8131,0.0427
3704111,Ppp1r9b,ZR4HD622,149.94817506625,α-D3-90N,NAc,521,,40 MG/KG w/o SULB,F,F,126375100,100405272,0.7984,0.0495
3864888,App,ZR2QY268,297.452986230797,β-D3-1R,VTA,261,50 mg/Kg,0 MG/KG,M,F,44929424,27214656,0.6185,0.0632
3864889,App,ZRJY4674,437.415389938824,β-D3-2N,VTA,262,50 mg/Kg,25 MG/KG,M,F,47480300,28360166,0.6007,0.0306
3864890,App,ZR47WV36,371.431389954862,β-D3-3R,VTA,263,50 mg/Kg,40 MG/KG,M,F,45153884,16388610,0.5553,0.0389
3864891,App,ZRMW8667,598.706773214504,β-D3-4N,VTA,264,50 mg/Kg,70 MG/KG,M,F,38088294,22365568,0.6183,0.014
3864892,App,ZR68A722,451.681973327817,β-D3-5R,VTA,265,,F-O,M,F,38804726,10205944,0.3228,0.008
3864893,App,ZRT8G473,317.986765467275,β-D3-6N,VTA,266,,SALINE,M,S,40997748,26847270,0.6075,0.04
3864894,App,ZR4FH422,506.700377306988,β-D3-7R,VTA,267,50 mg/Kg,0 MG/KG,M,F,48126870,22952244,0.6384,0.0202
3864895,App,ZRDE7864,468.049978807235,β-D3-8N,VTA,268,50 mg/Kg,25 MG/KG,M,F,40985302,22264726,0.5991,0.0299
3864896,App,ZR77R8G8,429.451944049342,β-D3-10N,VTA,269,50 mg/Kg,70 MG/KG,M,F,41806384,22199220,0.621,0.1673
3864897,App,ZRD2M386,484.766113722208,β-D3-11R,VTA,270,,F-O,M,F,48701456,17171936,0.5914,0.0247
3864898,App,ZRB4T273,422.178576689315,β-D3-12N,VTA,271,,SALINE,M,S,44111530,2927172,0.2891,0.2296
3864899,App,ZR73CG82,479.077712661308,β-D3-13R,VTA,272,50 mg/Kg,0 MG/KG,M,F,48503238,12552470,0.6197,0.0237
3864900,App,ZR87U36B,481.432020173592,β-D3-14N,VTA,273,50 mg/Kg,25 MG/KG,M,F,29726386,3311778,0.241,0.0202
3864901,App,ZR866WT3,549.492781094617,β-D3-15R,VTA,274,50 mg/Kg,40 MG/KG,M,F,38951822,25922652,0.5476,0.0298
3864902,App,ZR4W2K23,463.625295090419,β-D3-16N,VTA,275,50 mg/Kg,70 MG/KG,M,F,45064760,22059604,0.4344,0.0146
3864903,App,ZR284NU3,323.501975031102,β-D3-17R,VTA,276,,F-O,M,F,36550824,18887920,0.638,0.0267
3864904,App,ZRE6843X,399.581024544874,β-D3-18N,VTA,277,,SALINE,M,S,52471418,23959124,0.6214,0.0209
3864905,App,ZR42U3A3,232.642212468286,β-D3-19R,VTA,278,50 mg/Kg,0 MG/KG,M,F,44429406,12519348,0.4838,0.1161
3864906,App,ZRR6X628,844.373343880434,β-D3-20N,VTA,279,50 mg/Kg,25 MG/KG,M,F,46647478,3662276,0.1971,0.0118
3864907,App,ZRT2D427,378.824506620745,β-D3-21R,VTA,280,50 mg/Kg,40 MG/KG,M,F,36842432,15947318,0.3768,0.0175
3864908,App,ZRCM3388,639.154384436472,β-D3-23R,VTA,281,,F-O,M,F,35875632,15022918,0.3757,0.0292
3864909,App,ZRMP8222,466.736488466839,β-D3-24N,VTA,282,,SALINE,M,S,30307782,11365918,0.4663,0.0442
3864910,App,ZR2Y67V6,579.490082956429,β-D3-25R,VTA,283,50 mg/Kg,0 MG/KG,M,F,32733278,10779832,0.3594,0.1329
3864911,App,ZREK3463,521.216782984647,β-D3-26N,VTA,284,50 mg/Kg,25 MG/KG,M,F,45922402,25733136,0.5921,0.0165
3864912,App,ZR72KM26,290.448196776236,β-D3-27R,VTA,285,50 mg/Kg,40 MG/KG,M,F,51523716,29105694,0.6121,0.0894
3864913,App,ZR63434N,174.747712365838,β-D3-28N,VTA,286,50 mg/Kg,70 MG/KG,M,F,35637044,656282,0.0431,0.0655
3864914,App,ZR63486J,457.421647561225,β-D3-30N,VTA,287,,SALINE,M,S,82877230,56586078,0.6808,0.0361
3864915,App,ZR338V38,441.13843251427,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,123629916,33353204,0.7091,0.0416
3864916,App,ZR46D23L,577.901538196207,β-D3-31R,VTA,288,50 mg/Kg,0 MG/KG,M,F,69988598,43972500,0.7203,0.0521
3864917,App,ZRQB3447,541.413949750277,β-D3-32N,VTA,289,50 mg/Kg,25 MG/KG,M,F,49060800,23666780,0.6249,0.0554
3864918,App,ZR2782KK,500.530321837146,β-D3-33R,VTA,290,50 mg/Kg,40 MG/KG,M,F,81436872,47125400,0.6384,0.0567
3864919,App,ZR3F3E24,526.370732483429,β-D3-35R,VTA,291,,F-O,M,F,64316620,49400512,0.6656,0.056
3864920,App,ZRJW8874,558.888937520836,β-D3-36N,VTA,292,,SALINE,M,S,92075488,56726992,0.6315,0.0397
3864921,App,ZR7J47H3,461.645929952195,β-D3-73R,VTA,293,50 mg/Kg,0 MG/KG,M,F,74348564,36696340,0.6469,0.0766
3864922,App,ZR42E678,537.596741776926,β-D3-74N,VTA,294,50 mg/Kg,25 MG/KG,M,F,63378356,41195316,0.7022,0.0598
3864923,App,ZR27T3N4,552.500182980085,β-D3-75R,VTA,295,50 mg/Kg,40 MG/KG,M,F,52805538,39477246,0.7572,0.0492
3864924,App,ZR64B634,514.664271887724,β-D3-76N,VTA,296,50 mg/Kg,70 MG/KG,M,F,63418824,48334488,0.7453,0.0491
3864925,App,ZRY28227,587.58362178523,β-D3-77R,VTA,297,,F-O,M,F,34000412,21495840,0.7101,0.0616
3864926,App,ZRF32F72,481.467464906469,β-D3-78N,VTA,298,,SALINE,M,F,62038736,40354986,0.6693,0.0562
3864927,App,ZRC68F26,584.07878710331,β-D3-79R,VTA,299,,40 MG/KG w/o SULB,M,F,73975646,44718992,0.6766,0.0609
3864928,App,ZR777B7X,678.671969214177,β-D3-80N,VTA,300,,40 MG/KG w/o SULB,M,F,66857528,48522678,0.7336,0.0621
3864929,App,ZRF4687K,603.536274817313,β-D3-81R,VTA,301,,40 MG/KG w/o SULB,M,F,69164336,44082620,0.6731,0.0562
3864930,App,ZRB27G82,504.684403908024,β-D3-82N,VTA,302,,40 MG/KG w/o SULB,M,F,95930652,51659694,0.742,0.0443
3864931,App,ZRA64772,544.683273378216,β-D3-83R,VTA,303,,40 MG/KG w/o SULB,M,F,57008088,39075724,0.7122,0.0434
3864932,App,ZRWG6348,723.215553426702,β-D3-84N,VTA,304,,40 MG/KG w/o SULB,M,F,51782676,39766940,0.7331,0.0449
3864933,App,ZRKK7647,336.397044440248,β-D3-91N,VTA,305,50 mg/Kg,70 MG/KG,M,F,38031016,24278432,0.5828,0.0288
3864934,App,ZR7N4B28,426.934453590306,α-D3-37R,VTA,306,50 mg/Kg,0 MG/KG,F,F,32153622,1744902,0.2904,0.1667
3864935,App,ZRAK4633,645.223323783084,α-D3-38N,VTA,307,50 mg/Kg,25 MG/KG,F,F,45973400,30325154,0.7429,0.0306
3864936,App,ZRG8L337,514.762375955456,α-D3-39R,VTA,308,50 mg/Kg,40 MG/KG,F,F,30140346,18796306,0.7111,0.0133
3864937,App,ZRR3L272,938.421223323068,α-D3-40N,VTA,309,50 mg/Kg,70 MG/KG,F,F,32234778,12698996,0.5088,0.0101
3864938,App,ZRV6B227,639.681123833979,α-D3-41R,VTA,310,,F-O,F,F,31689542,25075316,0.6869,0.0123
3864939,App,ZR76622Y,793.200915285256,α-D3-42N,VTA,311,,SALINE,F,S,32760620,18569256,0.677,0.0325
3864940,App,ZRP27G74,595.273965538243,α-D3-43R,VTA,312,50 mg/Kg,0 MG/KG,F,F,43096012,16891698,0.7215,0.017
3864941,App,ZRQU6433,726.320732582958,α-D3-44N,VTA,313,50 mg/Kg,25 MG/KG,F,F,32745986,22533792,0.7306,0.0442
3864942,App,ZR2LY664,366.003086797731,α-D3-45R,VTA,314,50 mg/Kg,40 MG/KG,F,F,39803840,29362290,0.5282,0.0172
3864943,App,ZRP337C2,309.722833690783,α-D3-46N,VTA,315,50 mg/Kg,70 MG/KG,F,F,42526478,28496998,0.6353,0.0258
3864944,App,ZR4X8L76,527.635484523914,α-D3-47R,VTA,316,,F-O,F,F,36128834,20500906,0.5973,0.0193
3864945,App,ZRF76X86,387.95868962562,α-D3-48N,VTA,317,,SALINE,F,S,32586984,18660502,0.5016,0.029
3864946,App,ZR6BX773,349.635138665143,α-D3-49R,VTA,318,50 mg/Kg,0 MG/KG,F,F,47116518,26264132,0.4985,0.019
3864947,App,ZR28T63Y,506.744061270855,α-D3-50N,VTA,319,50 mg/Kg,25 MG/KG,F,F,32024356,15311418,0.359,0.0117
3864948,App,ZR2688UW,217.84214766453,α-D3-51R,VTA,320,50 mg/Kg,40 MG/KG,F,F,25021224,10000986,0.3261,0.0154
3864949,App,ZR86JL42,272.21768303521,α-D3-52N,VTA,321,50 mg/Kg,70 MG/KG,F,F,39007322,10448996,0.3044,0.0144
3864950,App,ZR8H28P7,379.663074249415,α-D3-53R,VTA,322,,F-O,F,F,35010318,19651008,0.5549,0.0271
3864951,App,ZR67TR22,199.427247202999,α-D3-54N,VTA,323,,SALINE,F,S,52615702,11953350,0.3229,0.0683
3864952,App,ZRNP8823,278.048225035221,α-D3-55R,VTA,324,50 mg/Kg,0 MG/KG,F,F,74617590,1161074,0.0095,0.0529
3864953,App,ZRUB4824,401.410373860408,α-D3-56N,VTA,325,50 mg/Kg,25 MG/KG,F,F,58296190,822566,0.0223,0.0789
3864954,App,ZR8CX487,471.689198619224,α-D3-57R,VTA,326,50 mg/Kg,40 MG/KG,F,F,72727876,929588,0.0107,0.0621
3864955,App,ZRV76K37,895.77189232703,α-D3-58N,VTA,327,50 mg/Kg,70 MG/KG,F,F,64368732,1101776,0.0079,0.0429
3864956,App,ZR6T34N3,932.050806230029,α-D3-59R,VTA,328,,F-O,F,F,46917014,1359008,0.014,0.0926
3864957,App,ZRD84L87,0.0,α-D3-60N,VTA,329,,SALINE,F,S,46094452,1584386,0.0143,0.0729
3864958,App,ZR77U678,397.3087907724,α-D3-61R,VTA,330,50 mg/Kg,0 MG/KG,F,F,49478690,1585160,0.0151,0.063
3864959,App,ZRW4M834,358.593022529208,α-D3-62N,VTA,331,50 mg/Kg,25 MG/KG,F,F,38066142,15014038,0.6285,0.0297
3864960,App,ZR3UY433,595.308147824773,α-D3-63R,VTA,332,50 mg/Kg,40 MG/KG,F,F,37045592,479420,0.0158,0.0321
3864961,App,ZRPB4723,393.693834621742,α-D3-64N,VTA,333,50 mg/Kg,70 MG/KG,F,F,16056328,4033028,0.2484,0.0705
3864962,App,ZRFF2846,1069.49057274141,α-D3-65R,VTA,334,,F-O,F,F,22841094,518610,0.0288,0.1019
3864963,App,ZR6GB423,318.246084896377,α-D3-66N,VTA,335,,SALINE,F,S,36424470,23441548,0.5762,0.0641
3864964,App,ZR88B2N2,495.987665226672,α-D3-67R,VTA,336,50 mg/Kg,0 MG/KG,F,F,44211646,4592792,0.4642,0.0323
3864965,App,ZRW7R387,540.472591114926,α-D3-68N,VTA,337,50 mg/Kg,25 MG/KG,F,F,32323516,11003334,0.5489,0.0199
3864966,App,ZRT4W626,555.431286155655,α-D3-69R,VTA,338,50 mg/Kg,40 MG/KG,F,F,33110274,19342422,0.5837,0.0247
3864967,App,ZR4YH224,444.581876249179,α-D3-70N,VTA,339,50 mg/Kg,70 MG/KG,F,F,28133926,16751242,0.6605,0.0168
3864968,App,ZRP4E847,514.123492334933,α-D3-71R,VTA,340,,F-O,F,F,23186622,18348822,0.4851,0.0116
3864969,App,ZRF262H4,454.930182016093,α-D3-72N,VTA,341,,SALINE,F,S,25302098,18665464,0.5839,0.0682
3864970,App,ZRVU6262,639.066220154722,α-D3-85R,VTA,342,,40 MG/KG w/o SULB,F,F,25775122,20075546,0.6473,0.1036
3864971,App,ZRMM3342,354.808049338186,α-D3-86N,VTA,343,,40 MG/KG w/o SULB,F,F,35631494,2365970,0.087,0.0444
3864972,App,ZRF6R222,886.813892623387,α-D3-87R,VTA,344,,40 MG/KG w/o SULB,F,F,20756954,6792334,0.2032,0.0143
3864973,App,ZRTG4324,489.791801978623,α-D3-88N,VTA,345,,40 MG/KG w/o SULB,F,F,21797346,10670428,0.2954,0.0129
3864974,App,ZR823T32,533.580440282302,α-D3-89R,VTA,346,,40 MG/KG w/o SULB,F,F,68143484,2923038,0.2324,0.0165
3864975,App,ZR38647C,374.31087733245,α-D3-90N,VTA,347,,40 MG/KG w/o SULB,F,F,32805892,22745944,0.4556,0.0217
3864976,App,ZRE26L24,423.155865017512,β-D3-1R,PFC,348,50 mg/Kg,0 MG/KG,M,F,51448534,5964640,0.2534,0.3164
3864977,App,ZRRN7473,661.491826561937,β-D3-2N,PFC,349,50 mg/Kg,25 MG/KG,M,F,36756670,3288502,0.2933,0.2064
3864978,App,ZRK38E47,885.050428036011,β-D3-3R,PFC,350,50 mg/Kg,40 MG/KG,M,F,32647104,2372430,0.1472,0.0792
3864979,App,ZR7B6R46,490.96143999926,β-D3-4N,PFC,351,50 mg/Kg,70 MG/KG,M,F,37871040,2673526,0.1962,0.0204
3864980,App,ZR2M8K48,158.587942834281,β-D3-5R,PFC,352,,F-O,M,F,46201762,762158,0.0283,0.1469
3864981,App,ZR7X32Q2,661.220928672344,β-D3-6N,PFC,353,,SALINE,M,S,38788560,22421718,0.6914,0.1247
3864982,App,ZR262626,529.596945529091,β-D3-7R,PFC,354,50 mg/Kg,0 MG/KG,M,F,37193590,27530254,0.7445,0.1043
3864983,App,ZRF3B472,455.931659106113,β-D3-8N,PFC,355,50 mg/Kg,25 MG/KG,M,F,35833482,15404924,0.6791,0.1649
3864984,App,ZR26WT72,459.529026482463,β-D3-10N,PFC,356,50 mg/Kg,70 MG/KG,M,F,32931196,24287020,0.6641,0.0863
3864985,App,ZRRV4278,548.755443271531,β-D3-11R,PFC,357,,F-O,M,F,30821576,18096202,0.6705,0.0241
3864986,App,ZRMM8624,604.994441834788,β-D3-12N,PFC,358,,SALINE,M,S,24816426,4406432,0.5056,0.012
3864987,App,ZR7HA488,899.636325676955,β-D3-13R,PFC,359,50 mg/Kg,0 MG/KG,M,F,33620212,18754464,0.7023,0.0256
3864988,App,ZR8AR468,686.811632508973,β-D3-14N,PFC,360,50 mg/Kg,25 MG/KG,M,F,37859884,26015404,0.6849,0.0217
3864989,App,ZR8RR262,618.721158334993,β-D3-15R,PFC,361,50 mg/Kg,40 MG/KG,M,F,28450754,23560458,0.7273,0.0229
3864990,App,ZRX42N64,771.867514349946,β-D3-16N,PFC,362,50 mg/Kg,70 MG/KG,M,F,31418848,27744844,0.7833,0.037
3864991,App,ZRN6R878,723.254200658288,β-D3-17R,PFC,363,,F-O,M,F,34489704,21551214,0.7669,0.0328
3864992,App,ZR82NJ37,568.005771370582,β-D3-18N,PFC,364,,SALINE,M,S,33429610,18498354,0.7291,0.0607
3864993,App,ZR37843K,787.300646315919,β-D3-19R,PFC,365,50 mg/Kg,0 MG/KG,M,F,23006226,18040688,0.7442,0.2022
3864994,App,ZR86N2M8,552.927431474906,β-D3-20N,PFC,366,50 mg/Kg,25 MG/KG,M,F,28105484,21251774,0.7571,0.0659
3864995,App,ZRMY6287,968.123340246361,β-D3-21R,PFC,367,50 mg/Kg,40 MG/KG,M,F,32168738,29648050,0.7643,0.0374
3864996,App,ZR36RN37,780.529612407431,β-D3-23R,PFC,368,,F-O,M,F,28354346,21575302,0.7914,0.0354
3864997,App,ZR28A8M6,868.074677494747,β-D3-24N,PFC,369,,SALINE,M,S,30064950,20928496,0.7766,0.073
3864998,App,ZR23UU83,439.962186376561,β-D3-25R,PFC,370,50 mg/Kg,0 MG/KG,M,F,72427092,53428316,0.7457,0.0408
3864999,App,ZR6E24Y3,569.539874651941,β-D3-26N,PFC,371,50 mg/Kg,25 MG/KG,M,F,58802510,43458636,0.7676,0.0634
3865000,App,ZR72HL24,472.734569390146,β-D3-27R,PFC,372,50 mg/Kg,40 MG/KG,M,F,37684634,24119256,0.7899,0.1165
3865001,App,ZR38A6Q6,531.504784096316,β-D3-28N,PFC,373,50 mg/Kg,70 MG/KG,M,F,84406496,53781286,0.7308,0.0926
3865002,App,ZR7AK468,405.09488341256,β-D3-30N,PFC,374,,SALINE,M,S,24720386,16958488,0.6944,0.041
3865003,App,ZR8D86X8,757.484552582207,β-D3-31R,PFC,375,50 mg/Kg,0 MG/KG,M,F,31001214,18434438,0.6834,0.0573
3865004,App,ZREK7677,399.382753057404,β-D3-32N,PFC,376,50 mg/Kg,25 MG/KG,M,F,37293156,20640852,0.6446,0.038
3865005,App,ZRQ6B428,543.497809197158,β-D3-33R,PFC,377,50 mg/Kg,40 MG/KG,M,F,25647098,17302162,0.6529,0.064
3865006,App,ZRRU8376,464.872698320879,β-D3-35R,PFC,378,,F-O,M,F,42848500,28249476,0.5716,0.0592
3865007,App,ZR8W42G4,591.415344516863,β-D3-36N,PFC,379,,SALINE,M,S,20564844,15913170,0.6911,0.035
3865008,App,ZR76GT72,460.526652770978,β-D3-73R,PFC,380,50 mg/Kg,0 MG/KG,M,F,37744628,23409956,0.678,0.0423
3865009,App,ZRKR6224,490.690567572948,β-D3-74N,PFC,381,50 mg/Kg,25 MG/KG,M,F,32589782,22516884,0.751,0.0296
3865010,App,ZR8468Y4,992.281967318013,β-D3-75R,PFC,382,50 mg/Kg,40 MG/KG,M,F,19841946,16039474,0.793,0.0278
3865011,App,ZR7FW783,692.265509164075,β-D3-76N,PFC,383,50 mg/Kg,70 MG/KG,M,F,23036572,13662686,0.6915,0.0635
3865012,App,ZRVE2834,712.765757982452,β-D3-77R,PFC,384,,F-O,M,F,22286094,15617040,0.6021,0.0229
3865013,App,ZRU7E644,1011.50359418923,β-D3-78N,PFC,385,,SALINE,M,F,32701018,5210026,0.3717,0.023
3865014,App,ZRP6D883,444.21770801206,β-D3-79R,PFC,386,,40 MG/KG w/o SULB,M,F,28847300,5445010,0.301,0.0051
3865015,App,ZREU7383,744.677260049178,β-D3-80N,PFC,387,,40 MG/KG w/o SULB,M,F,19827794,10439788,0.6025,0.0215
3865016,App,ZRQ6P323,411.140499492886,β-D3-81R,PFC,388,,40 MG/KG w/o SULB,M,F,20962724,17140604,0.6329,0.1391
3865017,App,ZRGV2367,618.267394191986,β-D3-82N,PFC,389,,40 MG/KG w/o SULB,M,F,41291714,27168902,0.7482,0.0298
3865018,App,ZR3A286F,958.59344581178,β-D3-83R,PFC,390,,40 MG/KG w/o SULB,M,F,44578976,19385514,0.8107,0.0183
3865019,App,ZR4GC384,848.620041190592,β-D3-84N,PFC,391,,40 MG/KG w/o SULB,M,F,33754720,26472066,0.7605,0.0134
3865020,App,ZR67HF36,764.889998324193,β-D3-91N,PFC,392,50 mg/Kg,70 MG/KG,M,F,13592560,9210412,0.6589,0.0289
3865021,App,ZR7GU723,556.382395145207,α-D3-37R,PFC,393,50 mg/Kg,0 MG/KG,F,F,55203388,1109004,0.012,0.0925
3865022,App,ZRCC8843,389.307639784254,α-D3-38N,PFC,394,50 mg/Kg,25 MG/KG,F,F,41617856,3892668,0.4029,0.0601
3865023,App,ZR4EC684,471.993071287983,α-D3-39R,PFC,395,50 mg/Kg,40 MG/KG,F,F,42927484,664466,0.0274,0.0359
3865024,App,ZRMC7227,1048.13483622286,α-D3-40N,PFC,396,50 mg/Kg,70 MG/KG,F,F,40188702,625526,0.0093,0.0955
3865025,App,ZRNU6423,345.214406589057,α-D3-41R,PFC,397,,F-O,F,F,57442344,1706274,0.1308,0.0285
3865026,App,ZR368PP4,793.257492619217,α-D3-42N,PFC,398,,SALINE,F,S,31077794,20182964,0.669,0.0226
3865027,App,ZR2G68T7,381.620195125055,α-D3-43R,PFC,399,50 mg/Kg,0 MG/KG,F,F,21833550,10679222,0.4724,0.0294
3865028,App,ZRYR6424,354.600751955534,α-D3-44N,PFC,400,50 mg/Kg,25 MG/KG,F,F,24823328,5686922,0.3045,0.0344
3865029,App,ZR84673X,481.456178043495,α-D3-45R,PFC,401,50 mg/Kg,40 MG/KG,F,F,25245516,17721402,0.6087,0.023
3865030,App,ZRC26H64,580.938475875113,α-D3-46N,PFC,402,50 mg/Kg,70 MG/KG,F,F,33878666,25871418,0.6864,0.0503
3865031,App,ZR683R6K,561.479964748515,α-D3-47R,PFC,403,,F-O,F,F,32869190,18073840,0.673,0.0686
3865032,App,ZR4VK778,460.594336368303,α-D3-48N,PFC,404,,SALINE,F,S,22817832,15421004,0.6498,0.1869
3865033,App,ZR8X2G47,362.554112267979,α-D3-49R,PFC,405,50 mg/Kg,0 MG/KG,F,F,36400070,19300074,0.4992,0.2475
3865034,App,ZRDM3268,255.621893062398,α-D3-50N,PFC,406,50 mg/Kg,25 MG/KG,F,F,30340472,1030526,0.235,0.0681
3865035,App,ZR2V8X32,565.361346754222,α-D3-51R,PFC,407,50 mg/Kg,40 MG/KG,F,F,15262374,2027848,0.2856,0.0247
3865036,App,ZRE6U366,371.180053103347,α-D3-52N,PFC,408,50 mg/Kg,70 MG/KG,F,F,31927942,10026486,0.3419,0.0288
3865037,App,ZR8W28T4,497.840796147281,α-D3-53R,PFC,409,,F-O,F,F,31180808,17727374,0.4472,0.0128
3865038,App,ZR8P634A,469.127739175803,α-D3-54N,PFC,410,,SALINE,F,S,52328398,28519878,0.6155,0.0284
3865039,App,ZR7QT762,763.83933454056,α-D3-55R,PFC,411,50 mg/Kg,0 MG/KG,F,F,64888794,1513854,0.0113,0.0554
3865040,App,ZR3T68D4,415.108979334164,α-D3-56N,PFC,412,50 mg/Kg,25 MG/KG,F,F,45498834,1771252,0.014,0.0929
3865041,App,ZRFC4344,463.42475948446,α-D3-57R,PFC,413,50 mg/Kg,40 MG/KG,F,F,63134766,1123994,0.0192,0.0903
3865042,App,ZR6FV737,178.729888212961,α-D3-58N,PFC,414,50 mg/Kg,70 MG/KG,F,F,52672580,875968,0.0101,0.0477
3865043,App,ZR4X66T4,0.0,α-D3-59R,PFC,415,,F-O,F,F,30892490,1273832,0.0094,0.1023
3865044,App,ZR44J2E3,836.162633867999,α-D3-60N,PFC,416,,SALINE,F,S,45779766,1150838,0.0137,0.1362
3865045,App,ZR4FU688,285.685490980555,α-D3-61R,PFC,417,50 mg/Kg,0 MG/KG,F,F,45909348,1877886,0.1795,0.0212
3865046,App,ZR6D6T28,88.4277743993647,α-D3-62N,PFC,418,50 mg/Kg,25 MG/KG,F,F,18825644,3027986,0.0188,0.0435
3865047,App,ZRV3L424,404.034990066379,α-D3-63R,PFC,419,50 mg/Kg,40 MG/KG,F,F,53749016,1719266,0.0815,0.0338
3865048,App,ZR33GD23,665.191651534458,α-D3-64N,PFC,420,50 mg/Kg,70 MG/KG,F,F,49273274,867216,0.0109,0.0719
3865049,App,ZR7V6V36,46.8841262392592,α-D3-65R,PFC,421,,F-O,F,F,32705900,711572,0.0594,0.0414
3865050,App,ZRG4D634,0.0,α-D3-66N,PFC,422,,SALINE,F,S,11687992,510766,0.0227,0.0765
3865051,App,ZR8XB363,248.038923193675,α-D3-67R,PFC,423,50 mg/Kg,0 MG/KG,F,F,60528252,1465984,0.0248,0.0447
3865052,App,ZR4DC874,548.022912722236,α-D3-68N,PFC,424,50 mg/Kg,25 MG/KG,F,F,30942160,24039332,0.8004,0.0628
3865053,App,ZR8UP872,489.414287824348,α-D3-69R,PFC,425,50 mg/Kg,40 MG/KG,F,F,29705698,23317350,0.7453,0.0475
3865054,App,ZR6MV863,767.544067742147,α-D3-70N,PFC,426,50 mg/Kg,70 MG/KG,F,F,15285072,12626888,0.6437,0.0754
3865055,App,ZRCP6733,445.166031486245,α-D3-71R,PFC,427,,F-O,F,F,21220932,16565542,0.5366,0.0609
3865056,App,ZR84XN36,420.201072099143,α-D3-72N,PFC,428,,SALINE,F,S,28856300,24466966,0.7202,0.106
3865057,App,ZRQ3A772,1005.22084927685,α-D3-85R,PFC,429,,40 MG/KG w/o SULB,F,F,23617884,16496962,0.7781,0.0415
3865058,App,ZR3VM482,893.795991127741,α-D3-86N,PFC,430,,40 MG/KG w/o SULB,F,F,24358098,21864250,0.7296,0.041
3865059,App,ZR662287,1030.96437573922,α-D3-87R,PFC,431,,40 MG/KG w/o SULB,F,F,28357072,25699040,0.6416,0.0289
3865060,App,ZR2GK843,683.759724746628,α-D3-88N,PFC,432,,40 MG/KG w/o SULB,F,F,150706450,96405446,0.7227,0.0181
3865061,App,ZRB4F326,520.079814657722,α-D3-89R,PFC,433,,40 MG/KG w/o SULB,F,F,130731170,88795082,0.7515,0.0328
3865062,App,ZR8YW368,750.661875599565,α-D3-90N,PFC,434,,40 MG/KG w/o SULB,F,F,107152562,55554500,0.7099,0.0194
3865063,App,ZR2873M4,370.182871812534,β-D3-1R,NAc,435,50 mg/Kg,0 MG/KG,M,F,37818004,25550090,0.7392,0.0916
3865064,App,ZRN8K636,351.118152636485,β-D3-2N,NAc,436,50 mg/Kg,25 MG/KG,M,F,39307066,29460352,0.7606,0.0548
3865065,App,ZR3A87J7,290.009978957799,β-D3-3R,NAc,437,50 mg/Kg,40 MG/KG,M,F,65210498,46976552,0.7242,0.0505
3865066,App,ZRDB3727,405.633814895676,β-D3-4N,NAc,438,50 mg/Kg,70 MG/KG,M,F,58908096,43427864,0.8039,0.0681
3865067,App,ZRP7E884,266.797272236879,β-D3-5R,NAc,439,,F-O,M,F,58739412,38452808,0.7201,0.0458
